지점,일시,기온(°C),풍향(deg),풍속(m/s),강수량(mm),습도(%)
411,2018-06-28 11:00,26,159.9,2.7,0,72.5
411,2018-06-28 12:00,26,170.4,1.8,0,73.6
411,2018-06-28 13:00,26.3,163,1.3,0,76.8
411,2018-06-28 14:00,26.2,195.6,2.8,0,79.7
411,2018-06-28 15:00,25.4,205.2,3.4,0,83.4
411,2018-06-28 16:00,24.1,210.1,3.9,0,87.7
411,2018-06-28 17:00,19.2,337.4,5.6,3.5,94.6
411,2018-06-28 18:00,19.8,117,2.4,11,96.9
411,2018-06-28 19:00,20.1,129,1.3,0,96.9
411,2018-06-28 20:00,20.5,160.2,1.6,0,96.9
411,2018-06-28 21:00,20.9,0,.4,0,95.1
411,2018-06-28 22:00,21.4,156.2,2.5,0,95.4
411,2018-06-28 23:00,21.5,0,0,0,96.9
411,2018-06-29 00:00,21.6,170.8,2,0,96.9
411,2018-06-29 01:00,21.7,0,.4,.5,96.9
411,2018-06-29 02:00,21.9,248.3,.8,0,96.9
411,2018-06-29 03:00,21.9,176,.6,0,96.9
411,2018-06-29 04:00,21.9,0,0,0,96.9
411,2018-06-29 05:00,21.9,0,0,.5,96.9
411,2018-06-29 06:00,21.9,215.5,1.3,.5,96.9
411,2018-06-29 07:00,21.9,215.7,2,0,96.9
411,2018-06-29 08:00,22.5,214.2,1,0,96.9
411,2018-06-29 09:00,23.2,219.2,1.3,0,88.4
411,2018-06-29 10:00,23.3,255.8,2.3,0,85.5
411,2018-06-29 11:00,24.7,266.6,1.4,0,78.1
411,2018-06-29 12:00,25.9,249,.8,0,71
411,2018-06-29 13:00,26.6,277.7,2.3,0,75.6
411,2018-06-29 14:00,27.8,282.7,2.3,0,64.2
411,2018-06-29 15:00,27,294.8,2.5,0,67
411,2018-06-29 16:00,27.8,249.1,1.5,0,62.3
411,2018-06-29 17:00,27.6,286.9,2,0,64.2
411,2018-06-29 18:00,27,215.1,1.6,0,64.9
411,2018-06-29 19:00,26.5,0,0,0,68.4
411,2018-06-29 20:00,25.4,0,0,0,69.9
411,2018-06-29 21:00,23.7,0,0,0,81.1
411,2018-06-29 22:00,23.2,317.9,1.6,0,83.4
411,2018-06-29 23:00,22.6,320.1,2.6,0,86.8
411,2018-06-30 00:00,22.6,285.7,.5,0,85.8
411,2018-06-30 01:00,22.6,0,0,0,86.1
411,2018-06-30 02:00,22.1,0,0,0,87.9
411,2018-06-30 03:00,22.2,0,0,0,88.8
411,2018-06-30 04:00,21.7,0,0,0,92.1
411,2018-06-30 05:00,22.3,0,0,0,89.7
411,2018-06-30 06:00,22.7,0,0,0,88.9
411,2018-06-30 07:00,23.1,0,0,0,87.4
411,2018-06-30 08:00,24,0,0,0,84.5
411,2018-06-30 09:00,24.2,0,0,0,84.3
411,2018-06-30 10:00,26.6,0,0,0,81.3
411,2018-06-30 11:00,26.4,0,0,0,75.9
411,2018-06-30 12:00,25.4,0,0,0,84.5
411,2018-06-30 13:00,27.4,0,.2,0,75.6
411,2018-06-30 14:00,27.7,0,.1,0,68.7
411,2018-06-30 15:00,28.5,0,0,0,69.7
411,2018-06-30 16:00,27.9,0,0,0,68.9
411,2018-06-30 17:00,27.3,315,2.1,0,78.5
411,2018-06-30 18:00,27,159.1,1.1,0,71.7
411,2018-06-30 19:00,22.8,353,2.4,14,94.8
411,2018-06-30 20:00,23.5,103.9,2.2,0,89.8
411,2018-06-30 21:00,23.3,0,0,0,88.6
411,2018-06-30 22:00,23.8,0,0,0,84.9
411,2018-06-30 23:00,23.1,76.6,2.9,0,90.7
411,2018-07-01 00:00,23,75.5,2.3,0,90.2
411,2018-07-01 01:00,23,88.8,2,0,90.9
411,2018-07-01 02:00,23.2,97.6,1.9,0,89.5
411,2018-07-01 03:00,23.3,100.4,3.5,0,87.2
411,2018-07-01 04:00,23.2,94.9,2.3,0,87
411,2018-07-01 05:00,22.6,99.3,2.2,0,88.8
411,2018-07-01 06:00,22,79.5,3.5,.5,92.5
411,2018-07-01 07:00,22.2,108.1,3.7,0,88.3
411,2018-07-01 08:00,21.6,107.2,2.8,1,94.5
411,2018-07-01 09:00,21.5,83.7,2.2,2,95.9
411,2018-07-01 10:00,21.2,73.7,2.8,12.5,96.9
411,2018-07-01 11:00,20.6,83.8,5.1,15,96.9
411,2018-07-01 12:00,20.9,78.2,3.6,8.5,96.9
411,2018-07-01 13:00,21.1,98.3,4.3,3.5,96.9
411,2018-07-01 14:00,21.6,103.3,3.7,1,96.9
411,2018-07-01 15:00,21.6,99.2,3.4,5.5,96.9
411,2018-07-01 16:00,22,133.8,2.2,1.5,96.9
411,2018-07-01 17:00,22.1,123.3,3.2,1.5,96.9
411,2018-07-01 18:00,21.8,116.2,2.7,3.5,96.9
411,2018-07-01 19:00,21.6,127,2.3,5,96.9
411,2018-07-01 20:00,21.5,119.8,2.8,5,96.9
411,2018-07-01 21:00,21.5,118.8,2.6,3.5,96.9
411,2018-07-01 22:00,21.5,125.2,3.7,4,96.9
411,2018-07-01 23:00,21.1,105.4,3.8,4.5,96.9
411,2018-07-02 00:00,21,114.4,2.8,2.5,96.9
411,2018-07-02 01:00,20.9,105.1,3.9,3.5,96.9
411,2018-07-02 02:00,21,144.2,3.5,1.5,96.9
411,2018-07-02 03:00,20.8,150.8,2,5.5,96.9
411,2018-07-02 04:00,20.5,105,3.6,3.5,96.9
411,2018-07-02 05:00,20.6,99.1,3.1,0,96.9
411,2018-07-02 06:00,20.5,105.2,4,1,96.9
411,2018-07-02 07:00,20.6,102.6,4,1,96.9
411,2018-07-02 08:00,20.8,103.4,3.9,2,96.9
411,2018-07-02 09:00,20.9,94.6,3.4,3,96.9
411,2018-07-02 10:00,21.3,109.8,3.5,.5,96.9
411,2018-07-02 11:00,21.7,0,0,6,96.9
411,2018-07-02 12:00,22.8,0,0,0,96.9
411,2018-07-02 13:00,23.4,0,0,.5,96.9
411,2018-07-02 14:00,24.3,0,0,0,95
411,2018-07-02 15:00,25.3,0,0,0,92.5
411,2018-07-02 16:00,26.9,0,0,0,83.3
411,2018-07-02 17:00,25.5,0,0,0,90.7
411,2018-07-02 18:00,24.8,108,3.1,0,92.3
411,2018-07-02 19:00,23.3,156.8,3.9,6,95.3
411,2018-07-02 20:00,23,0,0,16.5,96.9
411,2018-07-02 21:00,23.1,0,0,1.5,96.9
411,2018-07-02 22:00,23.2,0,0,1,96.9
411,2018-07-02 23:00,23.2,0,0,.5,96.9
411,2018-07-03 00:00,22.9,0,0,.5,96.9
411,2018-07-03 01:00,23.1,0,0,0,96.9
411,2018-07-03 02:00,23.1,0,0,0,96.9
411,2018-07-03 03:00,22.8,84.5,3.1,0,96.9
411,2018-07-03 04:00,22.8,93.8,2.1,0,96.9
411,2018-07-03 05:00,22.8,79,3.2,0,96.9
411,2018-07-03 06:00,23.4,77.8,2.9,0,96.4
411,2018-07-03 07:00,24.1,84.6,2.4,0,90.6
411,2018-07-03 08:00,24.7,86.7,2.5,0,87.5
411,2018-07-03 09:00,26.9,99.2,2.3,0,79.2
411,2018-07-03 10:00,28.9,69.7,1.8,0,73.8
411,2018-07-03 11:00,29.5,111.4,3.2,0,66.9
411,2018-07-03 12:00,30.4,86.1,1.3,0,62.8
411,2018-07-03 13:00,31.2,93.8,3,0,58.4
411,2018-07-03 14:00,31.7,171.9,.8,0,56.9
411,2018-07-03 15:00,31.9,89.3,2.7,0,54.8
411,2018-07-03 16:00,31.6,27.9,2.3,0,56.4
411,2018-07-03 17:00,32.1,15.9,3.3,0,54.9
411,2018-07-03 18:00,31.5,1.3,3.6,0,61.4
411,2018-07-03 19:00,28.8,44.2,2.5,0,66.3
411,2018-07-03 20:00,28.5,73.8,1,0,68.4
411,2018-07-03 21:00,27.8,97.6,1,0,69.8
411,2018-07-03 22:00,26.8,74.6,2,0,74.4
411,2018-07-03 23:00,26.5,0,0,0,79.8
411,2018-07-04 00:00,26,0,0,0,80.2
411,2018-07-04 01:00,25.4,0,0,0,86.3
411,2018-07-04 02:00,24.7,330.9,.6,0,88.7
411,2018-07-04 03:00,24.7,0,0,0,88.3
411,2018-07-04 04:00,24.2,0,0,0,91.9
411,2018-07-04 05:00,23.6,299.5,1.2,0,93.3
411,2018-07-04 06:00,24.6,0,0,0,89.3
411,2018-07-04 07:00,25.1,0,0,0,86.9
411,2018-07-04 08:00,26.3,0,0,0,81
411,2018-07-04 09:00,28,0,0,0,74
411,2018-07-04 10:00,29.1,199.6,1.4,0,64.2
411,2018-07-04 11:00,30.5,249.1,1.8,0,63.2
411,2018-07-04 12:00,30.5,259.3,2.8,0,64.7
411,2018-07-04 13:00,31.2,296.4,2.6,0,65.3
411,2018-07-04 14:00,30.7,243.4,3.3,0,61.2
411,2018-07-04 15:00,31.5,276.3,2.8,0,58.8
411,2018-07-04 16:00,31.1,230.6,2.7,0,59
411,2018-07-04 17:00,30.6,221.1,3,0,59
411,2018-07-04 18:00,28.5,217.9,3.2,0,65.8
411,2018-07-04 19:00,27.1,241.2,3.1,0,67
411,2018-07-04 20:00,26.3,236.8,2.9,0,69
411,2018-07-04 21:00,24.7,210,2.3,0,76.6
411,2018-07-04 22:00,24.2,241,1,0,77.5
411,2018-07-04 23:00,23.9,222.4,1.7,0,79.2
411,2018-07-05 00:00,23.6,290.2,1.8,0,81.8
411,2018-07-05 01:00,23.1,200.3,1.4,0,85.8
411,2018-07-05 02:00,22.7,0,0,0,86.8
411,2018-07-05 03:00,23,0,0,0,86
411,2018-07-05 04:00,23.1,0,0,0,85.5
411,2018-07-05 05:00,23.4,0,0,0,84.7
411,2018-07-05 06:00,23.7,0,0,0,82.6
411,2018-07-05 07:00,23.2,0,0,0,88.9
411,2018-07-05 08:00,23.4,115.9,.5,0,89.5
411,2018-07-05 09:00,24.3,92.6,1.5,0,83.8
411,2018-07-05 10:00,25.5,143,1.3,0,79.4
411,2018-07-05 11:00,26,156.8,2.5,0,76.7
411,2018-07-05 12:00,27.2,146.6,1.3,0,69.5
411,2018-07-05 13:00,27.3,328.5,2,0,74.1
411,2018-07-05 14:00,27.8,312.1,3.6,0,76.5
411,2018-07-05 15:00,28.6,340.9,3.4,0,70.6
411,2018-07-05 16:00,27.8,347.2,.8,0,73.5
411,2018-07-05 17:00,26.8,34.8,2.1,0,72.4
411,2018-07-05 18:00,26.4,58.5,1.1,0,76
411,2018-07-05 19:00,26.4,77.7,4.5,0,72.3
411,2018-07-05 20:00,25.5,81,4.1,0,70.8
411,2018-07-05 21:00,25.2,86,4.1,0,69.2
411,2018-07-05 22:00,24.5,74.7,5.2,0,69.5
411,2018-07-05 23:00,24.1,81.7,4.8,0,69
411,2018-07-06 00:00,23.4,0,.4,0,70.6
411,2018-07-06 01:00,23.1,84.4,4.6,0,68
411,2018-07-06 02:00,23,80.3,4.7,0,67.4
411,2018-07-06 03:00,22.8,78.7,5.2,0,68.5
411,2018-07-06 04:00,22.8,75.7,4.5,0,68.3
411,2018-07-06 05:00,22.7,78.2,4.5,0,67.8
411,2018-07-06 06:00,22.5,77.9,4.8,0,67.2
411,2018-07-06 07:00,22.7,75.1,3.7,0,65.9
411,2018-07-06 08:00,23.1,82.2,4.8,0,64.3
411,2018-07-06 09:00,23,72.9,4.9,0,63.8
411,2018-07-06 10:00,23.3,82.6,6.2,0,63.6
411,2018-07-06 11:00,24.4,76.1,5,0,59.1
411,2018-07-06 12:00,25.6,74.5,4.5,0,57.3
411,2018-07-06 13:00,25.2,76.1,4.8,0,58.1
411,2018-07-06 14:00,26.3,73.5,4.9,0,54.4
411,2018-07-06 15:00,25.8,62.2,3.8,0,55.9
411,2018-07-06 16:00,26,13.1,3.4,0,56.2
411,2018-07-06 17:00,25.7,88.8,4.4,0,56.4
411,2018-07-06 18:00,25.3,97,5.2,0,53.8
411,2018-07-06 19:00,24.4,81,4.8,0,55.6
411,2018-07-06 20:00,23.7,50.4,2.4,0,57.4
411,2018-07-06 21:00,22.9,75.3,6.6,0,57.7
411,2018-07-06 22:00,22.3,71.4,4.8,0,57.9
411,2018-07-06 23:00,21.8,84.2,5.7,0,58.3
411,2018-07-07 00:00,21.5,89.4,4.7,0,59.1
411,2018-07-07 01:00,21.1,71.4,4.1,0,59.6
411,2018-07-07 02:00,20.6,77.4,4.8,0,61
411,2018-07-07 03:00,20.4,55.7,3.3,0,61.4
411,2018-07-07 04:00,20.1,22,2.6,0,63.1
411,2018-07-07 05:00,19.6,16.1,2.3,0,65.4
411,2018-07-07 06:00,19.6,72.8,3.8,0,63.6
411,2018-07-07 07:00,20.4,76.9,4.7,0,60.7
411,2018-07-07 08:00,21.8,69.9,4,0,57.9
411,2018-07-07 09:00,23.1,84.2,3.5,0,53.8
411,2018-07-07 10:00,24.1,76.9,3.4,0,51.3
411,2018-07-07 11:00,25.3,53.1,1.6,0,53.5
411,2018-07-07 12:00,26.3,90.4,3.4,0,52.7
411,2018-07-07 13:00,27.4,45.8,2.4,0,52.5
411,2018-07-07 14:00,27.6,83.9,3.5,0,49.1
411,2018-07-07 15:00,28,89.4,2.9,0,50.4
411,2018-07-07 16:00,28,92.4,2.4,0,50.6
411,2018-07-07 17:00,27.5,345.8,3.6,0,54.1
411,2018-07-07 18:00,26.4,52.3,2.6,0,52.8
411,2018-07-07 19:00,25.3,70,4,0,54.9
411,2018-07-07 20:00,24.3,73.2,2.3,0,54.5
411,2018-07-07 21:00,23.4,77.2,5.2,0,54.4
411,2018-07-07 22:00,22.5,83.1,4.9,0,54.8
411,2018-07-07 23:00,21.7,81.4,5.4,0,54
411,2018-07-08 00:00,20.5,79.8,6.3,0,54.2
411,2018-07-08 01:00,19.9,75.7,6,0,54.2
411,2018-07-08 02:00,19.3,78.7,4.1,0,57.2
411,2018-07-08 03:00,18.8,73.8,4,0,59.2
411,2018-07-08 04:00,18.5,78.8,3.9,0,60.2
411,2018-07-08 05:00,18.1,76.2,5.3,0,60.5
411,2018-07-08 06:00,18,79.9,4.9,0,61.4
411,2018-07-08 07:00,19.5,79.2,3.8,0,58
411,2018-07-08 08:00,19.4,93.7,5.4,0,55.8
411,2018-07-08 09:00,20.7,78.1,3.8,0,55.6
411,2018-07-08 10:00,22,109.3,3.8,0,58.4
411,2018-07-08 11:00,22.1,112.1,4,0,51.8
411,2018-07-08 12:00,25.4,121.8,2.5,0,49.3
411,2018-07-08 13:00,26.6,109.2,2.2,0,48.5
411,2018-07-08 14:00,26.5,87.4,1.7,0,46.3
411,2018-07-08 15:00,26.2,111.4,2.4,0,47.2
411,2018-07-08 16:00,26.4,101.8,2.4,0,50.7
411,2018-07-08 17:00,25.8,103.6,3.1,0,49.7
411,2018-07-08 18:00,25.7,162.9,2.9,0,53.4
411,2018-07-08 19:00,25.5,144.7,2.2,0,55.2
411,2018-07-08 20:00,25.3,149.3,1.6,0,57.9
411,2018-07-08 21:00,25.2,134.8,2.5,0,59.1
411,2018-07-08 22:00,24.7,164.2,2,0,63.1
411,2018-07-08 23:00,24.5,127.9,4.7,0,62.4
411,2018-07-09 00:00,23.5,148,2.6,0,66.9
411,2018-07-09 01:00,23.4,95.2,2.6,0,67.9
411,2018-07-09 02:00,22.4,77.6,4.2,0,66.9
411,2018-07-09 03:00,21.6,74.1,3.9,0,67.4
411,2018-07-09 04:00,21.2,80.3,3.4,0,67.8
411,2018-07-09 05:00,21.1,74.6,3.2,0,67.7
411,2018-07-09 06:00,21,77.5,3.5,0,68.2
411,2018-07-09 07:00,21,83.8,4,0,69.3
411,2018-07-09 08:00,20.5,79.4,4,0,76.4
411,2018-07-09 09:00,20.7,72.9,3.2,0,79.6
411,2018-07-09 10:00,20.1,80.6,3.6,0,81.7
411,2018-07-09 11:00,20.3,76.2,3.2,0,83.5
411,2018-07-09 12:00,20,90.1,2.9,.5,88.3
411,2018-07-09 13:00,19.4,76.5,2.1,.5,93.8
411,2018-07-09 14:00,19.6,75,3.5,.5,94.9
411,2018-07-09 15:00,20,80.3,2.5,0,93.9
411,2018-07-09 16:00,19.6,75.3,4.2,1,95.8
411,2018-07-09 17:00,19.8,77.7,3.9,.5,96.1
411,2018-07-09 18:00,20,93.9,3.5,.5,96.3
411,2018-07-09 19:00,20.2,95.9,3.8,1,96.1
411,2018-07-09 20:00,20.1,97.6,2.5,1,96.9
411,2018-07-09 21:00,20.1,102,3.1,1.5,96.9
411,2018-07-09 22:00,20.3,104.1,2.7,0,96.9
411,2018-07-09 23:00,20.3,106.4,4.2,1.5,96.9
411,2018-07-10 00:00,20.3,96,3.4,5.5,96.9
411,2018-07-10 01:00,20.3,102.4,3.1,10,96.9
411,2018-07-10 02:00,20.5,98.7,3.6,4.5,96.9
411,2018-07-10 03:00,20.5,85.4,3.5,.5,96.9
411,2018-07-10 04:00,20.5,99.3,3.3,0,96.9
411,2018-07-10 05:00,20.6,97.5,3.6,0,96.9
411,2018-07-10 06:00,20.8,103.7,2.9,0,96.9
411,2018-07-10 07:00,21.4,99.8,3.4,0,95.8
411,2018-07-10 08:00,21.8,93.5,2.8,0,92.7
411,2018-07-10 09:00,22.4,100,4.1,0,88.8
411,2018-07-10 10:00,22.9,98.1,3.4,0,87.7
411,2018-07-10 11:00,23.3,91.6,2.8,0,87.1
411,2018-07-10 12:00,24.3,99.5,3.3,0,82.4
411,2018-07-10 13:00,25.1,103.5,1.7,0,80.8
411,2018-07-10 14:00,25.4,109.9,1.7,0,80.8
411,2018-07-10 15:00,25.8,0,.1,0,80.4
411,2018-07-10 16:00,26,110.5,2,0,80.7
411,2018-07-10 17:00,26,0,0,0,81.9
411,2018-07-10 18:00,25.8,0,.4,0,84.8
411,2018-07-10 19:00,25.8,110.7,2.2,0,84.6
411,2018-07-10 20:00,25.3,103.3,1.6,.5,89.2
411,2018-07-10 21:00,25.2,99.9,1.9,0,89.6
411,2018-07-10 22:00,25.5,99.4,2.3,0,88.5
411,2018-07-10 23:00,25.3,116.3,2,0,89.5
411,2018-07-11 00:00,24.8,117.9,.7,.5,92.9
411,2018-07-11 01:00,24.5,0,0,0,96.3
411,2018-07-11 02:00,25,0,0,.5,95.4
411,2018-07-11 03:00,24.8,0,0,.5,95.6
411,2018-07-11 04:00,24.8,128.3,1.2,0,94.7
411,2018-07-11 05:00,24.6,0,0,.5,95.1
411,2018-07-11 06:00,24.7,0,0,.5,96.1
411,2018-07-11 07:00,24.5,0,0,0,96.9
411,2018-07-11 08:00,25,0,0,.5,96.9
411,2018-07-11 09:00,25.8,0,0,0,93.3
411,2018-07-11 10:00,27.2,0,0,0,84.3
411,2018-07-11 11:00,27.7,170.8,2.3,0,78.2
411,2018-07-11 12:00,29.6,195.5,2.4,0,71.1
411,2018-07-11 13:00,28.7,197.1,3.3,0,74.2
411,2018-07-11 14:00,29.7,221.5,3.5,0,70.4
411,2018-07-11 15:00,29.2,210.8,3.5,0,71
411,2018-07-11 16:00,28.9,242.9,2.9,0,72.6
411,2018-07-11 17:00,28.9,255.4,3.7,0,74
411,2018-07-11 18:00,28.3,260.4,3.1,0,74.8
411,2018-07-11 19:00,28.2,266.3,1.9,0,74.2
411,2018-07-11 20:00,27.4,284.1,1.6,0,78.7
411,2018-07-11 21:00,27.5,283.5,1.7,0,78
411,2018-07-11 22:00,27.3,285.7,1.1,0,78.8
411,2018-07-11 23:00,27.1,235.7,1.5,0,79
411,2018-07-12 00:00,27,231.3,.5,0,80.5
411,2018-07-12 01:00,26.9,0,0,0,81.1
411,2018-07-12 02:00,26.9,0,.2,0,80.9
411,2018-07-12 03:00,26.7,235.7,.8,0,81.9
411,2018-07-12 04:00,26.4,0,0,0,85.2
411,2018-07-12 05:00,25.7,0,0,.5,89.8
411,2018-07-12 06:00,25.4,222.2,1.3,.5,93.1
411,2018-07-12 07:00,26.1,229.9,.7,0,91.6
411,2018-07-12 08:00,26.4,217.3,2,0,88.4
411,2018-07-12 09:00,26.4,218.7,2.7,0,88.4
411,2018-07-12 10:00,27.2,269.6,2.4,0,86.6
411,2018-07-12 11:00,27.5,250.8,3,0,81.7
411,2018-07-12 12:00,27,285,2.6,0,83.7
411,2018-07-12 13:00,27.7,260.7,2.4,0,79.2
411,2018-07-12 14:00,27.9,265.2,2.5,0,78.6
411,2018-07-12 15:00,28.1,258.5,3.2,0,78.4
411,2018-07-12 16:00,28,253.1,3.4,0,77.7
411,2018-07-12 17:00,27.8,259.9,2.3,0,77.2
411,2018-07-12 18:00,27.6,265.2,1.5,0,78.2
411,2018-07-12 19:00,26.7,301.2,1.7,0,82.7
411,2018-07-12 20:00,26.2,303,3.3,0,83.1
411,2018-07-12 21:00,25.8,297.6,2.5,0,84.1
411,2018-07-12 22:00,25.4,320,2.7,0,87.2
411,2018-07-12 23:00,24.8,305.8,2.3,0,90.9
411,2018-07-13 00:00,24.8,0,0,0,91.1
411,2018-07-13 01:00,25.2,0,0,0,90.4
411,2018-07-13 02:00,25.1,0,.1,0,89.9
411,2018-07-13 03:00,24.6,0,0,0,92.3
411,2018-07-13 04:00,24.6,0,0,0,92.3
411,2018-07-13 05:00,24.7,0,0,0,90.1
411,2018-07-13 06:00,24.8,0,0,0,89.3
411,2018-07-13 07:00,25.1,0,0,0,88.7
411,2018-07-13 08:00,26.2,0,0,0,84.7
411,2018-07-13 09:00,27.7,0,0,0,79.4
411,2018-07-13 10:00,27.4,212.8,2.5,0,77
411,2018-07-13 11:00,27.5,233.9,2.9,0,74.4
411,2018-07-13 12:00,29.4,231.6,2.4,0,74.3
411,2018-07-13 13:00,29.2,202.2,2.2,0,68.5
411,2018-07-13 14:00,29.5,265.2,2.5,0,67.7
411,2018-07-13 15:00,30.2,250.5,2.4,0,66.5
411,2018-07-13 16:00,29.2,247.4,2.6,0,69.8
411,2018-07-13 17:00,30.4,246.8,2.2,0,65
411,2018-07-13 18:00,30.5,270,2.1,0,62.1
411,2018-07-13 19:00,27.9,307.1,3.5,0,75.1
411,2018-07-13 20:00,26.9,306.1,3.9,0,80.3
411,2018-07-13 21:00,26,308.1,3.1,0,84.4
411,2018-07-13 22:00,26.1,326.5,.9,0,84.3
411,2018-07-13 23:00,25.6,305.3,1.3,0,86.3
411,2018-07-14 00:00,26,0,0,0,83.3
411,2018-07-14 01:00,25.1,0,.3,0,89
411,2018-07-14 02:00,25.1,0,0,0,86.9
411,2018-07-14 03:00,25,0,0,0,86.3
411,2018-07-14 04:00,24.8,251.3,2.2,0,87.6
411,2018-07-14 05:00,24.5,269.2,1.1,0,90.2
411,2018-07-14 06:00,24.4,0,0,0,91.8
411,2018-07-14 07:00,25.4,0,0,0,84.2
411,2018-07-14 08:00,25.7,156.3,2.2,0,81.1
411,2018-07-14 09:00,26.5,261.8,.5,0,78.6
411,2018-07-14 10:00,28.5,167.6,1.7,0,69.2
411,2018-07-14 11:00,30.2,224.3,1.1,0,67.1
411,2018-07-14 12:00,29.1,246.8,2.8,0,66.7
411,2018-07-14 13:00,29.7,233.8,2.9,0,63.4
411,2018-07-14 14:00,30.3,273.3,2.6,0,65
411,2018-07-14 15:00,30.9,264.2,2.5,0,64.2
411,2018-07-14 16:00,31.5,256.4,3.2,0,59.4
411,2018-07-14 17:00,29.6,218.5,3.5,0,63
411,2018-07-14 18:00,29.9,213.5,2.5,0,63.6
411,2018-07-14 19:00,29,194.1,1.5,0,65.7
411,2018-07-14 20:00,28.3,220.6,1.3,0,67.4
411,2018-07-14 21:00,27.9,238.1,2.5,0,70.4
411,2018-07-14 22:00,27.1,242.6,1.8,0,75.5
411,2018-07-14 23:00,25.7,305.7,2.5,0,84.8
411,2018-07-15 00:00,25.1,305,3.4,0,87.8
411,2018-07-15 01:00,24.7,309.2,.8,0,89
411,2018-07-15 02:00,24.5,0,0,0,89.4
411,2018-07-15 03:00,24.5,0,0,0,90.1
411,2018-07-15 04:00,24.9,0,0,0,87.7
411,2018-07-15 05:00,25.1,0,0,0,88
411,2018-07-15 06:00,25,0,0,0,88.3
411,2018-07-15 07:00,25.4,0,0,0,84.9
411,2018-07-15 08:00,26.7,0,0,0,82.2
411,2018-07-15 09:00,26.7,140.2,.7,0,77.1
411,2018-07-15 10:00,28.7,0,.1,0,71
411,2018-07-15 11:00,30.4,0,0,0,65.3
411,2018-07-15 12:00,31.3,0,0,0,62.9
411,2018-07-15 13:00,31.2,223.8,2,0,58.6
411,2018-07-15 14:00,32.1,251.7,2.8,0,54.7
411,2018-07-15 15:00,32.5,304.5,3.2,0,59
411,2018-07-15 16:00,32.6,317.8,2.9,0,56.5
411,2018-07-15 17:00,31.6,305.1,4.9,0,60.4
411,2018-07-15 18:00,30.9,307,3.4,0,63.6
411,2018-07-15 19:00,29.4,306.7,4,0,70
411,2018-07-15 20:00,27.8,285.8,2.3,0,77.3
411,2018-07-15 21:00,26.9,309.6,3.1,0,80.8
411,2018-07-15 22:00,26.5,309.2,2.2,0,83.1
411,2018-07-15 23:00,26,306,1.5,0,84.2
411,2018-07-16 00:00,25.9,308.2,1.4,0,84.1
411,2018-07-16 01:00,25.2,302,2,0,87.5
411,2018-07-16 02:00,25.4,0,0,0,85.6
411,2018-07-16 03:00,25.4,0,0,0,85.8
411,2018-07-16 04:00,24.3,302.3,2.2,0,92.4
411,2018-07-16 05:00,24.3,0,0,0,91.9
411,2018-07-16 06:00,24.6,0,0,0,90.8
411,2018-07-16 07:00,26.1,0,0,0,83.4
411,2018-07-16 08:00,27.1,0,0,0,77.7
411,2018-07-16 09:00,28.9,167.6,1.2,0,64.7
411,2018-07-16 10:00,30.2,168.8,1.5,0,62.5
411,2018-07-16 11:00,31.3,259.1,1.5,0,57.7
411,2018-07-16 12:00,32.2,287.6,1.9,0,58.1
411,2018-07-16 13:00,32.5,297.6,3.1,0,61
411,2018-07-16 14:00,32.2,278.6,2.9,0,50
411,2018-07-16 15:00,32.7,310.9,3.7,0,54.8
411,2018-07-16 16:00,32.1,297.2,4.4,0,53.9
411,2018-07-16 17:00,32.3,308.6,3.6,0,53.5
411,2018-07-16 18:00,30.9,309.3,3.9,0,54.3
411,2018-07-16 19:00,29.6,298,3.9,0,55.3
411,2018-07-16 20:00,27.6,309.3,2.8,0,63.6
411,2018-07-16 21:00,26.5,287.4,3,0,69.2
411,2018-07-16 22:00,26,301.5,2.4,0,74.1
411,2018-07-16 23:00,25.9,0,0,0,77.9
411,2018-07-17 00:00,26,0,0,0,76
411,2018-07-17 01:00,25.4,0,0,0,80
411,2018-07-17 02:00,24.9,0,0,0,82.9
411,2018-07-17 03:00,24.8,0,0,0,83
411,2018-07-17 04:00,24.4,0,0,0,85.4
411,2018-07-17 05:00,24.4,0,0,0,84.8
411,2018-07-17 06:00,24.1,0,0,0,87.3
411,2018-07-17 07:00,25.6,0,0,0,82.1
411,2018-07-17 08:00,26.8,0,0,0,75.7
411,2018-07-17 09:00,28.1,239.3,1.2,0,66.5
411,2018-07-17 10:00,29.5,0,0,0,64.2
411,2018-07-17 11:00,29.9,236,1.7,0,61
411,2018-07-17 12:00,30.1,286.9,2.7,0,65.4
411,2018-07-17 13:00,30.6,290.7,3.5,0,62.2
411,2018-07-17 14:00,30.9,268.9,3.5,0,58.5
411,2018-07-17 15:00,31.5,303.8,3.8,0,58.8
411,2018-07-17 16:00,30.6,302.5,3.5,0,58.1
411,2018-07-17 17:00,30,285.4,3.6,0,61.9
411,2018-07-17 18:00,29.6,297,3.1,0,62.9
411,2018-07-17 19:00,28.9,296.3,1.9,0,66.4
411,2018-07-17 20:00,27.2,297.7,2.4,0,69.5
411,2018-07-17 21:00,27.2,0,.3,0,70
411,2018-07-17 22:00,26.3,314.6,2.4,0,74.9
411,2018-07-17 23:00,25.5,323.1,1.7,0,82.5
411,2018-07-18 00:00,25.2,319.2,1.4,0,82.8
411,2018-07-18 01:00,25.1,309.1,1.6,0,83.5
411,2018-07-18 02:00,25.2,0,0,0,83
411,2018-07-18 03:00,25.1,0,0,0,84.8
